user_id,current_service
AS3yc1PzHwQgI0dq,90063345
4t2RScFWIlG0iUJN,90063345
Q1RBn42bwlfD08WK,99999828
ZUVjin2BMTheSfor,90063345
CtPhpBM69lf3yL4x,90063345
C6si7emUfBp1gdbG,90063345
tUm4aGyI78r9RbJ5,90063345
3LPowhMyNDE7QUIb,99999828
rEnNtjh71GZSaFcM,99999828
lQBqM6NTfrObaD5p,99999828
uJw8rkD72naIho15,89950167
dDAyQULq9egpVrzF,90063345
A1UmXLWITtQcn4vM,90063345
HQLGwze65dhf9pKD,89950168
fX4ih250GnMP36kH,90063345
V71LzXj0wGoSAQTE,89950166
2SUcF0Oyk6WMdHVE,90109916
4nw1AVbPDl7zmFYM,89950167
mdhBozNj8RAyTql5,90063345
Oj9zvSApcKeYnoxR,89950166
pYJPCDSyvaKnZe15,89950166
3e4UbBZoafs1xiPK,90063345
D40CKJ7AmVQXhosf,99999827
BTmF5kV6h7XrzySl,90063345
aoKeimU7sj25CPDH,99999827
GnXyB71vT5wZdfcg,89950166
XaCgWUVQd9b2kcHO,99999828
ASNPCTup6L1HGovx,99999826
xl8YyeaoVQ15j2BZ,89950166
QcCjT7FdA5sevVrB,89950167
hX4lqPgN9QfT5Ujd,89950166
3a0mbGdrlonq1L9R,99999826
gtKCmrIUJbvj2BYG,99999826
gjhuLSpka1AZmylH,90063345
w4u279vzVRd3mcTk,89950167
hd1Yo4cSVXuIPAfJ,99999827
Oj6YmranAsH8CWyf,89950167
nLwMWIDez4Vyrbpo,90063345
HkRp2LaV3WbxOTwA,90063345
Z9M2Gh6BV1PKJE0Q,99999830
KlJx2XjvDbpgO5G3,99999827
k3gJtXrZDHIiYCOh,89950166
DJOFvjrPitXoEnle,90063345
wWNsSpYm2yurQOhn,90063345
TquwBN6oIS8AVXg9,89950166
KJdTNu8QzSpqtYjs,90063345
a9sr1vVbJxhOgUKL,90063345
8Wvcw0F6uqbNKdhj,90063345
7X4ufR6xqZLKjEtB,89950168
UeHO9iPBDnqwaLbp,89950166
gfFn2HZMEtlIyCVw,90063345
XjdiWGsmP9LtQ3YM,90063345
4GLSsUrZNziMk90w,99999826
sOhkgJ5vrULyFQxX,90063345
yItCDjgbNSuHQ6qm,99999827
bJhmkc2xIU9s51De,90063345
Ggv82HetVQT4bW5M,99999825
dWKLTbYlZs0JU9Dp,90063345
gHxJ5FB8vdLImGUW,99999830
eJNZzCacdoU2bH10,90063345
r5YyP4u1Z8N3lOD2,90109916
qFNew3vAjxcoJrKL,90063345
wEiDMO1VcY2P8msl,90063345
5vhzwFAbQK0HTP2c,89950167
nrFtlMVQO8BRpmYk,89950166
6csjUKRxFb0yDm3v,99999827
1SfRPGdVceF56aqM,99999828
Ct510uOaoKlZJRGy,99999827
VXxUmY1gO2fTJ0zM,89950167
dZVnrPfwlSe03sF9,89950166
z4nycBIrliOK8YvR,99999827
AwisFrj48SzMxf0h,90109916
CwIr2sq8EiVknfuO,89950166
CPB9rtSH5bV2DJlw,89950166
qdMirOCNvQLGhR2b,90063345
cOr8VatFMBdNw9PZ,89950166
jrJ9Le5AxXIDNuB0,89950166
QRlaLy1vh3p8BkOq,89950166
cuUSvDhfQba1OpIk,99999825
kaFh5wZ8IbcoLUrn,90155946
mKBbCHFqh7W0yteU,90063345
W0om5zFPjsrpGHuI,99999830
8GxUv6zbj9Ad2e7J,89950166
sgRSKHDNPa9iYl6t,89950166
sD3hdeOPTtrAYI5F,89950166
8myDWkuhRcbaQxni,89950167
KsjeRdWrTJmD3LHG,89950168
pyseatn3q0L1QWfd,99999830
7neV5Kkjxuvz0bQ2,90063345
Kei52gmMEGavJX7s,89950166
RSvCMyQOxWbj2wrN,90063345
EJr0K4VewyP2qWsu,90063345
zocu2jMY3KwHxvg9,90063345
JEmOfokVeDi3CchK,90063345
XbRO3cClK9FsfjxI,90063345
vhJY01ZL7W9CXlON,89950166
gZMdHOI20q1fhiYE,99999827
Yj3KDpBn6vOdHtbS,89950166
8HcZvjDXTt7QMmOC,90063345
a2CiuqPnz8GOL137,90063345
U7WR16lPFdKnq5bA,90063345
5jC6ZGlPObWtMQey,90063345
3IhzQkj92wHDcli5,90063345
3zxVqJNWcmA5IyoD,90063345
8Ubt3k6WcYIhyKxe,90063345
4nZz5qMwJRBs6KE2,90063345
NsaUWhQYK38OkRjz,90063345
fFZDAovOdi81Mk3l,90063345
n4IQ9bedLvwMJRCK,89950166
ksvYZrCm239JyFP8,99999827
F6OcpV1qL3KBoXAY,89950167
LanJZd5UqB26yOQT,90063345
GUYhcmJNCDWXjstB,99999830
ganpdfKqFAS7v3wu,99999828
liagREB0oAFh7xVK,90063345
MEeguTs50mzLdCHR,90063345
YntTyAje7MLDXG3R,89950166
SNpx4hG3mFJ6Xj0H,99999828
LMUBFjYRH1QCwv78,90063345
jUfgnbCEm8QqrazT,89950166
ACgO0pjRMUihwtze,90063345
3ZfR0VCGyEArO1o8,89950167
RbpP1yEFX6rcLtaV,99999827
8oQ4ZdMIxOCpVgsR,90063345
gpR7U5BmXF1id4bh,90063345
o3kDbUFOdRTKuyj4,99999827
RjAIuN2U80vnVwbq,89950166
7UylMchRqjskDr3b,90063345
4NseoG7gknhcUzLV,90063345
OpxlNE9U0BqvVwgR,90063345
s3gVB5OjpR490C7G,90063345
mhNFbuewsp1vXfW5,90063345
kRzhjIteFunYK7cg,99999827
uerbQNDsmjYExAKk,90063345
plMw7gXELFC6PeJy,90063345
f61UMyTXwj5kSDqP,89950167
ixOygY7mcEIZ4MAb,89950166
cVzAXK975uLTSG0m,90063345
UR8ojZrQm5saep7t,90063345
qTLvHUzbPWar0mB5,89950166
w03vsfHLpSZURmNG,99999830
MLOClxuPKd2Ww6qp,99999827
9RX2pshUCYbKgPBa,89950166
DjO6FHBJK5ySdi0k,89950166
DRUjzWMen5lGXoPZ,90155946
tdW1RHCGf32LpTxv,99999826
Y6JVBOvt0WiNjpMn,90109916
jshx3KRAS5kwgqGL,89950166
3MN4TB5IY9PKql2J,89950167
d0bKkxo1ClB7eZQg,99999828
rekU8oGg05lHDyzq,89950166
DlsB8zioFdZnw1I6,99999828
C4Bx2w3fUFDQgrRo,89950168
rNkzU28C5ycgLB07,89950168
db718qxOy4WPNXm0,89950166
ShT1iWbKHP3RaFAp,99999826
WmotEF6AylTiMDXd,90063345
8eFsj0RbWz9YkIun,90063345
iQnpmVu6N12o0Djv,99999830
pVQx19oe5kUlOFg0,90063345
9KtBcoF46P5paWAZ,90063345
Bidpj6tXZbER3hGL,99999827
uy742ndDEKeamJLl,89950166
hRlmg1frACcnoIYN,89950166
MKdYQWmlobe0pyjw,90109916
DyhQIBJfLWnKozql,90063345
ambAZvJT1uzt3LCs,89950166
DVU9E3q4A1bCjZcs,90063345
eiWUYVQa2GczBtHm,89950166
mcuOIjoC7rJKhL3x,90063345
XUOl9WhvLVpSuad3,90063345
5tKD2mkJnvpgrbwN,90063345
DVbnrWFRg03esSTx,90109916
JAfuBZQ2U4VzarKj,89950166
VTsyG4cjChzH7OI8,99999830
aiZwPmjtL3DcbV9X,90109916
pbjU6w0ch3gytdXG,90109916
BpVdvZiklcxSoajW,89950166
iwe0YCOXy7ZtsrVA,90063345
pBzhNdIA2ME6P09D,89950168
03ispVT9bR8BQ2hI,90063345
Hyt823qOfxbiwaR1,99999825
2x5HEucIDpdn6vYb,99999828
UXk7rZg8Jfo9ba3z,90063345
N81WZMHofYu5aXv7,89950166
MgAEzquGwDtIJk15,89950166
wVyLgG0UcFXDxeSm,90063345
DhBdVzoPqtINCQYc,89950166
o8NsU2DkRpaSl70I,90063345
pZ739Q6WDqeaxMPA,90063345
beDUEj4KVBscOuit,89950167
SjLINPhWT3bHsoEt,90063345
8WYkBI0oDgjSXnZG,99999826
vMwJ9eYAipqLUmzQ,90063345
vHXwOcz1FhCqSfPi,90063345
Oh42t3jQWxLXbGAK,90063345
xNXBMH1yU2pFamT7,99999828
YVpUaQmN4LX52Kcf,90063345
UJrFiIOl9sA2Koqy,89950166
VBHxX8DL9ye5c27o,90063345
4vkZgQcEt2xeoXlj,99999828
qV2jxCLIz9e3vNoh,89950166
c7Noy3E4MhSYCUvn,89950166
P2Z60sB5WRSt9djK,89950167
hXonxFTkdPf6Ubir,90063345
ygI8MqTxGQ0ra3k7,90063345
5eqkE1BiJ4T6KQxI,90063345
HylKpTieNakDq0gR,90063345
lNSh8Ad7WIscEagq,90109916
pXwQtsfJ3bIzeHvU,90063345
AhUOsZm1CBoqnNEe,99999826
igHvbUsaPfIjtBnr,89950167
tjwvWT9KEyXb3x6q,90109916
1eXq5lmTIdGVbKR4,89950166
N32EIl7ipoCL9FXR,90063345
ZWDlpaSw3yFGRmJE,90063345
IN90tAnhSyQDWmEB,89950166
1BFoEg7AjhGVl62M,89950166
gieB30Zp2Lha5DIj,99999825
bwLkeAYpW6yauGVf,89950167
d1tvjGXhp9R6y3VO,90063345
hGb0lV2EcOMex5Nq,90063345
RckbXewYimUOra0S,90063345
IG6Hd9nEcvZstM5h,99999828
tmuLv6oTdIsEGOQa,89950166
b23s6jziqIlrOQpV,99999825
OTwJ5jBmhyPYDGEq,89950166
o7ugEtn8DPA09XQm,90063345
CGZoXq9L8czpS7d4,89950168
O5wtEb7zAf3pJZlg,90063345
0nlxDJZMcp4QmEb9,89950166
wZp5GFloe6XD8h19,90063345
zWv26qIFGXYc95u1,90109916
O5ZyJi4jLbBawzPn,89950166
BRrUkS7AIPjvLYzh,89950167
LwP5Dkvdh8NeYqOc,90063345
Plb1eVQaY7x962jU,90063345
7ZsckExg1dPjOlB5,89950168
mlhvx9bQY8sSj6of,90109916
r21fJvRbjAUDVzIL,90063345
iW6Bpa1Q3gmdAFRI,90063345
rGAcDK10dMawusmP,89950166
KDmC3wn5haRqTHfy,99999828
B3UeA6WE2ugq5syX,89950166
V76ibEcwUOyaWefk,99999828
dvGH0LjYDpFBszoT,89950166
vqOa7cNKA6h4tX0l,90063345
tOD7Vxm5Ny9L2zKn,90063345
aivcZ824AWfU6eIo,99999826
LJx7bSPflDTVF2wp,90063345
e6YC3HJS7oIVB1r8,99999827
wr4JHdZqhui5NCt2,89950167
LKzAhxlsEgRPrTp2,90063345
cVSC2rfkpqWK9ZBY,89950167
ELFkBtR7hxcvYPb9,90063345
KJAlnFNtMHzPVcSG,90063345
0mQG243NlcySr5Pi,90063345
sxOMlmKiWq3Ng1H0,99999828
kDljQHVrabTmEUti,90109916
vZYlI6LGsUfmTj4D,89950167
BtwFU5csK2AJnulE,90109916
9KqHIZl6fXWnLcYo,89950166
q9yRPsfBNVKWaAn5,89950168
LMT4JEncuIk6t9bV,99999828
ONzVxoem2ctIl8q5,89950166
LntsNrmCdQyS4Jvi,90063345
FYJAy2MW3SKG089c,99999830
vl4pBdt5JFgcGNR2,90063345
uP9B52xRSGoaMstk,90063345
9FTV4P0yIWHUCvjJ,90155946
d8BMPRGbH2njvx0l,99999825
2H870tOkCQpFAsuK,90063345
1RHJZskz6E93ncOI,99999827
wbnr3hENp4M5qUeI,90063345
EmNkpyDB5HaVvwx3,89950166
nuiGK0EkeWCQ714I,89950167
gvMyaLRYZGnQhIwC,99999830
uBvbj9GhcfSNxd7o,99999827
TM5jQ1tu0yqGPszW,89950166
3968UfAImtQgNFYa,99999825
ZsBDxSjGIgJeX1WA,99999828
Hw0fNPAiSo81YZ7z,90063345
UuFOtlcaKdAGn0v1,99999825
FMj1uyR6Y2AP4fUW,90109916
o9FBP1T3Sbq6jCml,90109916
DaAFeWwkJH0jNZlo,89950166
vJDuqE79rbtICZp4,90063345
Jp81HmgMiyILsqrR,89950168
S63KUYEwzk84bnPx,90063345
IpRGnZgJ967T5cbv,89950168
aJryE5dAhk29U8is,89950167
V2hZAKWNOEQgU3bX,89950167
xbDKEZoWNuLQ4q5v,89950166
kDq8CRcdIQlwhKj1,89950166
NP98jGnyDcvRYroU,89950166
9Tc1io2LhPnY7Jsv,89950166
VAfx6kpUYoFvq8rz,90063345
8lajViLSDzpy9f6Y,89950167
5yKeHUaWZbdzmq2h,90063345
vaobmHUjwK8I2WEJ,90063345
tLG5iw1uhVzQE96y,89950168
egRGqzi4rtFcvfO6,90063345
jOL8Urc2qHdoVPNK,99999825
aiztJR3QCLIHGu5j,89950166
3hasCEvB5PYrj9So,89950167
p37WRKG5BaiPIjSl,99999830
r43k5eGFSYP0QLNX,89950166
I0tb7zoD6ygmLMPw,89950168
0352kdFnuQURhsfe,89950166
o1zMGrS3jO4kh0ev,89950167
mKEW4Zalx7OBDoMG,90063345
Imev5YPNTcdxSyLk,99999827
LUts5aqdczpimC1G,89950167
74TfkNyMoCRx12gd,99999827
zkoHKFbV87x9yQXN,90063345
2rguAKMy9cNsOF0i,89950166
2BeI8XVyONHTgmSn,89950166
BKDEHT6mUzLnGabp,99999828
tEmv7R9Ma6jxN3bp,99999828
65PbucVs0MkWCUTE,89950166
jya9m03sJFBMAtzX,89950168
WC62nsiAjoOYzGKS,99999827
hsmTDoVyJzXSvcFq,89950166
2FwulLmMe3JzPSjG,90063345
LgRTopKiy89mUM13,90063345
dTfctgLwSO3UWzQm,89950167
rI2lXWKMTc17qxFV,99999830
osrNfS4DxpYwCIKg,99999826
3enNZVXobtRwTqUK,90063345
cn7BTkzJOfFbAPWr,90063345
9HCunxqJbVojadAL,99999826
NiaBSF7gVZeKLuAQ,89950167
3tvfmBXFLOYcMAbC,89950167
BeIEPDMhbCm9vOTA,90063345
uFiZkOhjCf8bWJSm,89950167
