user_id,current_service
UXk7rZg8Jfo9ba3z,90155946
N81WZMHofYu5aXv7,89950166
MgAEzquGwDtIJk15,99999830
wVyLgG0UcFXDxeSm,90155946
DhBdVzoPqtINCQYc,89950166
o8NsU2DkRpaSl70I,90155946
pZ739Q6WDqeaxMPA,90155946
beDUEj4KVBscOuit,89950168
SjLINPhWT3bHsoEt,90155946
8WYkBI0oDgjSXnZG,99999828
vMwJ9eYAipqLUmzQ,90155946
vHXwOcz1FhCqSfPi,90155946
Oh42t3jQWxLXbGAK,90155946
xNXBMH1yU2pFamT7,99999826
YVpUaQmN4LX52Kcf,90155946
UJrFiIOl9sA2Koqy,99999830
VBHxX8DL9ye5c27o,90155946
4vkZgQcEt2xeoXlj,99999830
qV2jxCLIz9e3vNoh,89950166
c7Noy3E4MhSYCUvn,99999830
P2Z60sB5WRSt9djK,89950167
hXonxFTkdPf6Ubir,90155946
ygI8MqTxGQ0ra3k7,90155946
5eqkE1BiJ4T6KQxI,90155946
HylKpTieNakDq0gR,90155946
lNSh8Ad7WIscEagq,90109916
pXwQtsfJ3bIzeHvU,90155946
AhUOsZm1CBoqnNEe,99999825
igHvbUsaPfIjtBnr,89950168
tjwvWT9KEyXb3x6q,90109916
1eXq5lmTIdGVbKR4,89950166
N32EIl7ipoCL9FXR,90155946
ZWDlpaSw3yFGRmJE,90155946
IN90tAnhSyQDWmEB,89950166
1BFoEg7AjhGVl62M,99999827
gieB30Zp2Lha5DIj,99999826
bwLkeAYpW6yauGVf,99999828
d1tvjGXhp9R6y3VO,90155946
hGb0lV2EcOMex5Nq,90155946
RckbXewYimUOra0S,90155946
IG6Hd9nEcvZstM5h,99999830
tmuLv6oTdIsEGOQa,89950168
b23s6jziqIlrOQpV,99999827
OTwJ5jBmhyPYDGEq,99999830
o7ugEtn8DPA09XQm,90155946
CGZoXq9L8czpS7d4,89950168
O5wtEb7zAf3pJZlg,90155946
0nlxDJZMcp4QmEb9,89950168
wZp5GFloe6XD8h19,90155946
zWv26qIFGXYc95u1,90109916
O5ZyJi4jLbBawzPn,99999827
BRrUkS7AIPjvLYzh,99999830
LwP5Dkvdh8NeYqOc,90155946
Plb1eVQaY7x962jU,90155946
7ZsckExg1dPjOlB5,89950168
mlhvx9bQY8sSj6of,90109916
r21fJvRbjAUDVzIL,90063345
iW6Bpa1Q3gmdAFRI,90155946
rGAcDK10dMawusmP,99999830
KDmC3wn5haRqTHfy,89950167
B3UeA6WE2ugq5syX,89950166
V76ibEcwUOyaWefk,89950167
dvGH0LjYDpFBszoT,99999830
vqOa7cNKA6h4tX0l,90155946
tOD7Vxm5Ny9L2zKn,90155946
aivcZ824AWfU6eIo,99999830
LJx7bSPflDTVF2wp,90155946
e6YC3HJS7oIVB1r8,99999828
wr4JHdZqhui5NCt2,89950166
LKzAhxlsEgRPrTp2,90155946
cVSC2rfkpqWK9ZBY,99999830
ELFkBtR7hxcvYPb9,90155946
KJAlnFNtMHzPVcSG,90155946
0mQG243NlcySr5Pi,90155946
sxOMlmKiWq3Ng1H0,99999830
kDljQHVrabTmEUti,90109916
vZYlI6LGsUfmTj4D,89950166
BtwFU5csK2AJnulE,90109916
9KqHIZl6fXWnLcYo,89950168
q9yRPsfBNVKWaAn5,89950168
LMT4JEncuIk6t9bV,89950168
ONzVxoem2ctIl8q5,89950167
LntsNrmCdQyS4Jvi,90109916
FYJAy2MW3SKG089c,89950168
vl4pBdt5JFgcGNR2,90155946
uP9B52xRSGoaMstk,90155946
9FTV4P0yIWHUCvjJ,90155946
d8BMPRGbH2njvx0l,99999825
2H870tOkCQpFAsuK,90155946
1RHJZskz6E93ncOI,89950166
wbnr3hENp4M5qUeI,90155946
EmNkpyDB5HaVvwx3,89950168
nuiGK0EkeWCQ714I,89950166
gvMyaLRYZGnQhIwC,89950168
uBvbj9GhcfSNxd7o,99999828
TM5jQ1tu0yqGPszW,99999830
3968UfAImtQgNFYa,99999825
ZsBDxSjGIgJeX1WA,89950166
Hw0fNPAiSo81YZ7z,90155946
UuFOtlcaKdAGn0v1,99999826
FMj1uyR6Y2AP4fUW,90109916
o9FBP1T3Sbq6jCml,90155946
DaAFeWwkJH0jNZlo,99999830
vJDuqE79rbtICZp4,90155946
Jp81HmgMiyILsqrR,99999825
S63KUYEwzk84bnPx,90155946
IpRGnZgJ967T5cbv,89950168
aJryE5dAhk29U8is,99999830
V2hZAKWNOEQgU3bX,99999830
xbDKEZoWNuLQ4q5v,99999826
kDq8CRcdIQlwhKj1,99999830
NP98jGnyDcvRYroU,99999830
9Tc1io2LhPnY7Jsv,89950167
VAfx6kpUYoFvq8rz,90155946
8lajViLSDzpy9f6Y,89950166
5yKeHUaWZbdzmq2h,90155946
vaobmHUjwK8I2WEJ,90109916
tLG5iw1uhVzQE96y,89950166
egRGqzi4rtFcvfO6,90155946
jOL8Urc2qHdoVPNK,99999825
aiztJR3QCLIHGu5j,89950168
3hasCEvB5PYrj9So,99999828
p37WRKG5BaiPIjSl,99999826
r43k5eGFSYP0QLNX,99999830
I0tb7zoD6ygmLMPw,89950168
0352kdFnuQURhsfe,89950166
o1zMGrS3jO4kh0ev,99999830
mKEW4Zalx7OBDoMG,90155946
Imev5YPNTcdxSyLk,99999827
LUts5aqdczpimC1G,89950168
74TfkNyMoCRx12gd,99999828
zkoHKFbV87x9yQXN,90155946
2rguAKMy9cNsOF0i,89950166
2BeI8XVyONHTgmSn,89950166
BKDEHT6mUzLnGabp,99999830
tEmv7R9Ma6jxN3bp,99999830
65PbucVs0MkWCUTE,89950168
jya9m03sJFBMAtzX,89950166
WC62nsiAjoOYzGKS,99999830
hsmTDoVyJzXSvcFq,89950166
2FwulLmMe3JzPSjG,90155946
LgRTopKiy89mUM13,90155946
dTfctgLwSO3UWzQm,89950166
rI2lXWKMTc17qxFV,99999830
osrNfS4DxpYwCIKg,99999826
3enNZVXobtRwTqUK,90155946
cn7BTkzJOfFbAPWr,90155946
9HCunxqJbVojadAL,99999826
NiaBSF7gVZeKLuAQ,89950166
3tvfmBXFLOYcMAbC,89950166
BeIEPDMhbCm9vOTA,90155946
uFiZkOhjCf8bWJSm,99999830
